respondent_id,h1n1 vaccine,seasonal vaccine
35491,0.160454895,0.406736711
35492,0.102075403,0.102075403
35493,0.144640522,0.882053282
35494,0.113847762,0.287790448
35495,0.642448472,0.642448472
35496,0.392939675,0.103718645
35497,0.041693435,0.016763433
35498,0.361243082,0.640126715
35499,0.044372171,0.205719109
35500,0.252323293,0.133102188
35501,0.294770703,0.143245941
35502,0.154899477,0.154899477
35503,0.863037353,0.863037353
35504,0.306105993,0.877774978
35505,0.13296782,0.13296782
35506,0.53215851,0.390756916
35507,0.781721812,0.952703556
35508,0.586589561,0.30969571
35509,0.915642552,0.799378998
35510,0.231886256,0.145463456
35511,0.224447761,0.339792512
35512,0.588973703,0.95889448
35513,0.516287678,0.901182791
35514,0.439740221,0.439740221
35515,0.736484673,0.832119049
35516,0.389061254,0.389061254
35517,0.862883445,0.917767374
35518,0.371589721,0.157515733
35519,0.453064907,0.175662881
35520,0.210900632,0.738384432
35521,0.796923087,0.874364986
35522,0.640776133,0.949589391
35523,0.617650136,0.617650136
35524,0.139384969,0.224101191
35525,0.101218882,0.146778811
35526,0.496625962,0.826581751
35527,0.472606779,0.335675406
35528,0.692249774,0.889734641
35529,0.899927517,0.902253867
35530,0.446531684,0.837316335
35531,0.67650335,0.67650335
35532,0.489139229,0.751234462
35533,0.316025694,0.316025694
35534,0.123741312,0.276705545
35535,0.113694823,0.067453094
35536,0.942976978,0.942976978
35537,0.054198659,0.054198659
35538,0.96413511,0.934378572
35539,0.189360128,0.069134539
35540,0.54662374,0.54662374
35541,0.677636852,0.822076134
35542,0.258025314,0.258025314
35543,0.16195549,0.038668319
35544,0.656501316,0.656501316
35545,0.474913703,0.813344415
35546,0.366570976,0.027478335
35547,0.055308404,0.010301878
35548,0.099016251,0.574672688
35549,0.563834987,0.458366333
35550,0.281382308,0.674141142
35551,0.110988472,0.181273916
35552,0.434040124,0.896915779
35553,0.716503255,0.854673504
35554,0.361735385,0.760701673
35555,0.511219796,0.420920556
35556,0.048719448,0.028067494
35557,0.105548895,0.105548895
35558,0.043472663,0.043472663
35559,0.142132264,0.142132264
35560,0.605226008,0.326482375
35561,0.091033773,0.110146427
35562,0.076126648,0.315490013
35563,0.272811267,0.39952077
35564,0.110612231,0.091427056
35565,0.12493,0.311069599
35566,0.341106667,0.619522181
35567,0.012893107,0.012893107
35568,0.744345358,0.62145631
35569,0.592233054,0.842464721
35570,0.498590303,0.498590303
35572,0.315697675,0.555517862
35573,0.637686594,0.794147927
35574,0.098218957,0.112533353
35575,0.480813409,0.879251981
35576,0.188401455,0.188401455
35578,0.288548751,0.176835509
35579,0.07230417,0.024115746
35580,0.449731288,0.361604117
35581,0.782853696,0.846321512
35582,0.836802367,0.98082355
35583,0.364526924,0.244398721
35584,0.253449172,0.6841237
35585,0.105522264,0.020711268
35586,0.958423083,0.958423083
35587,0.524404882,0.539976208
35588,0.313359144,0.552838047
35589,0.203981792,0.40975322
35590,0.313955177,0.313955177
35591,0.170156158,0.058007881
35592,0.134629158,0.254815957
35593,0.170140303,0.170140303
35594,0.312456303,0.672851087
35595,0.575318455,0.301049987
35597,0.29738394,0.29738394
35598,0.144168986,0.086526774
35599,0.236552697,0.899705312
35600,0.630024037,0.630024037
35601,0.229866066,0.62604871
35602,0.791046869,0.291993132
35603,0.105942179,0.556504228
35604,0.819088301,0.873674391
35605,0.245416637,0.674170806
35606,0.223627375,0.911557922
35607,0.045867565,0.078960074
35608,0.860300029,0.860300029
35609,0.602544664,0.894511861
35610,0.567739458,0.618801706
35611,0.352200516,0.632288283
35612,0.169952719,0.356782469
35613,0.299434097,0.299434097
35614,0.567141491,0.893145975
35615,0.564709788,0.422469369
35616,0.603674652,0.514917444
35617,0.156444917,0.067577127
35619,0.425714619,0.583251605
35620,0.440630726,0.493307498
35621,0.177893919,0.682791823
35622,0.572111811,0.808748589
35623,0.332767346,0.470040471
35624,0.36880888,0.524521088
35625,0.547766798,0.766429247
35626,0.363808139,0.642679611
35627,0.341663531,0.755005736
35628,0.396034468,0.313646052
35629,0.373717594,0.567398146
35630,0.052466191,0.01626837
35631,0.034159801,0.034159801
35633,0.105683466,0.106208191
35634,0.056364464,0.056364464
35635,0.892189841,0.963198956
35636,0.218919494,0.748505824
35637,0.581633284,0.476472298
35638,0.15822893,0.238472668
35639,0.932477457,0.847081348
35640,0.215111503,0.133851119
35641,0.345196537,0.345196537
35642,0.178452418,0.249139725
35643,0.732029792,0.732029792
35644,0.015335669,0.015335669
35645,0.586866749,0.586866749
35646,0.291586053,0.115156355
35647,0.161508446,0.48201821
35648,0.497072444,0.756608869
35649,0.09606371,0.239965212
35650,0.293717689,0.940466823
35652,0.727204743,0.727204743
35653,0.984330489,0.994174225
35654,0.050175939,0.238783435
35656,0.293081494,0.188628296
35657,0.518062738,0.761543325
35658,0.127416866,0.328372099
35659,0.312395364,0.446208752
35660,0.762164075,0.677196708
35661,0.012833583,0.018362872
35662,0.456874872,0.308226558
35663,0.076439192,0.044587714
35664,0.801124282,0.898266541
35665,0.175435058,0.402235232
35666,0.17623904,0.17623904
35667,0.562636448,0.833354043
35668,0.04307149,0.049661605
35669,0.950347669,0.976781804
35670,0.315494915,0.481785123
35671,0.294052714,0.825349532
35672,0.475410382,0.52762767
35673,0.024068924,0.217685026
35674,0.586436918,0.917692849
35675,0.510808875,0.420519771
35676,0.474032347,0.651082401
35677,0.390240335,0.295838422
35678,0.114632595,0.322225633
35679,0.590886864,0.144253802
35680,0.087075699,0.144682434
35681,0.938007504,0.938007504
35683,0.316055577,0.316654622
35684,0.364670551,0.364670551
35685,0.113462149,0.04788377
35686,0.426931259,0.600435275
35687,0.283793342,0.215919721
35688,0.130278996,0.130278996
35689,0.221513988,0.221513988
35690,0.233591826,0.128939905
35691,0.752047486,0.869249221
35692,0.31624506,0.206848816
35693,0.82037521,0.82037521
35694,0.974694363,0.974694363
35695,0.952503182,0.952503182
35696,0.077285902,0.347626358
35697,0.550868799,0.854921021
35698,0.15564396,0.471053832
35699,0.093894457,0.021112868
35700,0.074474521,0.074474521
35701,0.122255248,0.198085815
35702,0.057631799,0.027143574
35703,0.141239647,0.225816132
35704,0.877216966,0.9770956
35705,0.147594997,0.4868649
35706,0.213028091,0.324355921
35707,0.424565317,0.963504875
35708,0.945122616,0.906404213
35709,0.050775932,0.029200453
35710,0.254592655,0.254592655
35711,0.375854195,0.974568082
35712,0.036572812,0.106925763
35713,0.182832524,0.182832524
35714,0.482945844,0.952269712
35715,0.667533096,0.667533096
35716,0.127651914,0.036277715
35717,0.166124847,0.04875044
35718,0.269505311,0.204075201
35719,0.042017965,0.087929069
35721,0.141236665,0.215064664
35723,0.721855885,0.983715036
35724,0.018408286,0.114486286
35725,0.109034028,0.109034028
35726,0.532133506,0.479232042
35727,0.473962501,0.473962501
35728,0.308623401,0.308623401
35729,0.388045866,0.801355018
35730,0.175867752,0.319286157
35731,0.40296633,0.916582486
35732,0.10020973,0.100459757
35733,0.668357931,0.815408235
35734,0.557528701,0.557528701
35735,0.231999681,0.231999681
35736,0.243982108,0.216566047
35737,0.788416409,0.788416409
35738,0.016342706,0.095832963
35739,0.020315676,0.827228957
35740,0.649454313,0.833861719
35741,0.323247846,0.131841621
35742,0.763899133,0.934831058
35743,0.354412356,0.493311306
35744,0.40831207,0.550327975
35745,0.205739745,0.205739745
35746,0.228942423,0.143072004
35747,0.196573507,0.13805832
35748,0.190678489,0.294124887
35749,0.309297147,0.08482724
35750,0.124896978,0.109473167
35751,0.133864804,0.133864804
35752,0.330391857,0.520271671
35753,0.110646805,0.792696456
35754,0.58023822,0.304136831
35755,0.082474998,0.137825264
35756,0.900632458,0.913216232
35757,0.330869048,0.342985724
35758,0.041367915,0.08641405
35759,0.883477514,0.979744591
35760,0.52167362,0.52167362
35761,0.922422783,0.72840074
35764,0.200003848,0.792074475
35765,0.172861965,0.70219745
35766,0.945436552,0.955505863
35767,0.267944108,0.638126211
35768,0.231952127,0.950408912
35769,0.603814123,0.699526702
35770,0.640093455,0.856556172
35771,0.122366555,0.22304948
35772,0.509147505,0.186040674
35773,0.26719326,0.26719326
35774,0.543951612,0.401444013
35775,0.56257908,0.7769953
35776,0.094911435,0.663847658
35777,0.258751021,0.867649799
35778,0.279226705,0.170258848
35779,0.588038542,0.602440085
35780,0.340638273,0.389688904
35781,0.85800666,0.480612287
35782,0.374902016,0.72670374
35783,0.500659318,0.626813503
35784,0.941640955,0.941640955
35785,0.132215358,0.109745575
35786,0.157951642,0.460522463
35788,0.147010107,0.765118446
35789,0.464767016,0.134059073
35790,0.521549461,0.659701579
35791,0.625969039,0.972860683
35792,0.138596693,0.337251228
35793,0.706588282,0.736557605
35794,0.268907196,0.171772406
35795,0.784782239,0.715924356
35796,0.16007079,0.096789701
35797,0.226768949,0.097437942
35798,0.360861128,0.313574735
35799,0.141294821,0.225895656
35800,0.356922666,0.178236474
35801,0.342619655,0.443250668
35802,0.10377315,0.10377315
35803,0.171740639,0.522105487
35804,0.284257157,0.284257157
35805,0.215517273,0.464229561
35806,0.535587928,0.242770078
35807,0.216541096,0.330161423
35808,0.407873073,0.549878189
35809,0.230670133,0.269833024
35810,0.259365729,0.66326365
35811,0.260004519,0.22040362
35812,0.308715648,0.20071301
35813,0.254954447,0.118530881
35814,0.577236215,0.577236215
35815,0.498358159,0.482727602
35816,0.799133233,0.915309697
35818,0.173572558,0.271391744
35819,0.487764691,0.487764691
35820,0.313441823,0.590818377
35821,0.466273241,0.363831097
35822,0.969393857,0.969393857
35823,0.463750244,0.463750244
35824,0.204152076,0.447910631
35825,0.97232971,0.97232971
35826,0.328881539,0.377207735
35827,0.314798862,0.539678214
35828,0.016097673,0.016097673
35829,0.010164746,0.017935065
35830,0.247185783,0.562073009
35831,0.032694621,0.159740039
35832,0.180275984,0.180275984
35833,0.411204935,0.096857625
35834,0.36652831,0.646636532
35835,0.147948737,0.40298023
35836,0.55143206,0.603073886
35837,0.060304709,0.289908839
35838,0.071278785,0.071278785
35840,0.12504868,0.238541832
35841,0.127190939,0.797039369
35842,0.791626848,0.653191571
35843,0.784586506,0.784586506
35845,0.054118487,0.054118487
35846,0.015674227,0.015674227
35847,0.828381192,0.828381192
35848,0.51878013,0.956046365
35849,0.258320881,0.258320881
35850,0.332055808,0.920452154
35851,0.455896014,0.122666877
35852,0.127800681,0.243097564
35853,0.280837227,0.514761468
35854,0.433852169,0.878056419
35855,0.079965978,0.282308362
35856,0.455671801,0.455671801
35857,0.288356525,0.288356525
35858,0.128693443,0.452404472
35859,0.298054434,0.430241388
35861,0.927107664,0.940190459
35862,0.453967584,0.723922824
35863,0.947211768,0.976673417
35864,0.632661262,0.753870744
35865,0.771533183,0.656292376
35866,0.107763068,0.107497037
35867,0.150130934,0.150130934
35868,0.26566415,0.308977807
35869,0.070730159,0.085983279
35870,0.488186349,0.773838125
35871,0.65601619,0.771805528
35872,0.044081502,0.152011063
35873,0.036975661,0.708438774
35874,0.59797504,0.948287075
35875,0.232004025,0.349482115
35877,0.150491591,0.141888929
35878,0.899650091,0.940826573
35879,0.398777077,0.808845395
35880,0.522212245,0.660297636
35881,0.513979672,0.69861428
35882,0.876045979,0.936032344
35883,0.349978446,0.85932173
35884,0.236149471,0.354757031
35885,0.158596343,0.250534107
35886,0.21049311,0.042969861
35887,0.655386839,0.856766615
35888,0.524615715,0.576976451
35889,0.622359881,0.83865219
35890,0.292962908,0.597807506
35891,0.223864434,0.352562738
35892,0.52185357,0.380960469
35893,0.472053559,0.707795909
35894,0.558718815,0.723867716
35895,0.168795334,0.66949336
35896,0.385097411,0.385097411
35897,0.519069225,0.092960621
35898,0.363973827,0.363973827
35899,0.069187235,0.132731899
35900,0.213944884,0.026704584
35901,0.475432094,0.834861282
35902,0.118162083,0.118162083
35903,0.472416364,0.842068961
35904,0.470263866,0.611556224
35905,0.087145851,0.411981105
35906,0.385112258,0.473327245
35907,0.504197317,0.934467006
35908,0.092258244,0.216362251
35909,0.359792284,0.49986189
35910,0.362127139,0.745568197
35911,0.595845288,0.897991389
35912,0.205731262,0.413024641
35913,0.077453403,0.034730614
35914,0.106575544,0.229710773
35915,0.082283033,0.738273909
35916,0.497388129,0.393145393
35917,0.041713141,0.011073676
35918,0.746821851,0.758620626
35919,0.212248449,0.157350226
35920,0.109228706,0.407508784
35921,0.164772593,0.525977178
35922,0.075000911,0.180097535
35923,0.045370728,0.320404829
35924,0.163084222,0.257358512
35925,0.971694598,0.98384013
35926,0.14967929,0.922430184
35927,0.443492848,0.888259555
35928,0.155219625,0.397268243
35929,0.506345703,0.506345703
35930,0.084369613,0.834341646
35931,0.828784364,0.895925435
35932,0.950190967,0.950190967
35933,0.084120535,0.263100403
35934,0.17355604,0.413521871
35935,0.073366929,0.1234269
35936,0.010026679,0.026705352
35937,0.063431159,0.024390386
35938,0.491383885,0.21217861
35939,0.048501211,0.019637034
35941,0.040383528,0.328279515
35942,0.13502692,0.025615596
35943,0.585885392,0.756162822
35944,0.23993743,0.23993743
35945,0.215844753,0.047026395
35946,0.540980636,0.663170386
35947,0.943824872,0.973635305
35948,0.262762046,0.667184478
35949,0.447325748,0.640798738
35950,0.686182836,0.423282369
35951,0.098825236,0.298881849
35952,0.515679752,0.682308546
35953,0.077243838,0.209329601
35954,0.073232925,0.123213619
35955,0.860868064,0.811747647
35956,0.964655248,0.964655248
35957,0.031027934,0.06541548
35958,0.27906976,0.61782951
35959,0.095005892,0.138199279
35960,0.589264268,0.818999195
35961,0.01119443,0.019736185
35962,0.207725879,0.317400353
35963,0.082109777,0.137251603
35964,0.126720586,0.152072218
35965,0.359195086,0.906197427
35966,0.251263566,0.653052866
35967,0.075232783,0.203742137
35968,0.396089362,0.396089362
35969,0.864984104,0.864984104
35970,0.43494252,0.884767191
35972,0.280348097,0.686032313
35973,0.045855706,0.015050157
35974,0.24880561,0.24880561
35975,0.191259232,0.040672542
35976,0.132338344,0.132338344
35978,0.274165247,0.318264212
35979,0.816354069,0.837687268
35980,0.202383128,0.894714071
35981,0.41686415,0.760662711
35982,0.56852521,0.683781917
35983,0.162566087,0.623869445
35984,0.076699563,0.076699563
35985,0.183487138,0.658166533
35986,0.175148373,0.274112448
35987,0.101749555,0.530499373
35988,0.14443479,0.172629758
35989,0.210859589,0.321517156
35990,0.160569385,0.06919424
35991,0.212024422,0.323043045
35992,0.136744662,0.086390257
35993,0.155147783,0.064549492
35994,0.803616469,0.912826722
35995,0.100256255,0.488415041
35996,0.956900157,0.975298824
35997,0.748517079,0.841469417
35998,0.200603811,0.494491013
35999,0.181912336,0.152480688
36000,0.086627244,0.053442114
36001,0.371209904,0.371209904
36002,0.15626498,0.15626498
36003,0.87352151,0.976325106
36005,0.457079231,0.598888711
36006,0.440564508,0.200245868
36007,0.750787273,0.628806977
36008,0.538127169,0.538127169
36009,0.270516199,0.538394733
36010,0.341390231,0.276082588
36011,0.131433472,0.131433472
36012,0.138025486,0.690681196
36013,0.239417485,0.179497148
36014,0.090916904,0.150645528
36015,0.577765507,0.613699215
36016,0.714895384,0.972345237
36017,0.106353825,0.196816163
36018,0.222473643,0.366589197
36019,0.167969287,0.140406323
36020,0.187776766,0.549851076
36021,0.15411283,0.365568822
36022,0.698518068,0.804269308
36023,0.295092739,0.888071195
36024,0.867940154,0.867940154
36025,0.299114084,0.851939698
36026,0.019751238,0.034501336
36027,0.089245398,0.662246621
36028,0.071951448,0.023992022
36029,0.71684144,0.888971117
36030,0.053737483,0.091269194
36031,0.034779669,0.26385845
36032,0.098224985,0.098224985
36033,0.438754195,0.853074353
36034,0.163484213,0.163484213
36035,0.083821127,0.101588719
36036,0.441213599,0.845529921
36037,0.722678833,0.722678833
36038,0.361095303,0.411254369
36039,0.122926034,0.209239557
36040,0.809057012,0.809057012
36041,0.349863001,0.489019742
36042,0.2914818,0.697658398
36043,0.963952876,0.988250231
36044,0.503180637,0.772267531
